Date,Company,Studio,Project,Category,Country,Country_code,OS,Counterparty,Amount_USD
2021-08-31,White,White1,Whiteberry,UA,Argentina,ARG,iOS,Elevator,-1521.982533994598
2021-08-31,White,White1,Whiteberry,UA,Mexico,MEX,Amazon,Elevator,-2274.569666668578
2021-08-31,White,White1,Whiteberry,UA,Austria,AUT,Andriod,Elevator,-1512.1465190575132
2021-08-31,White,White1,Whiteberry,UA,France,FRA,iOS,Elevator,-1517.9425370458205
2021-08-31,White,White1,Whiteberry,UA,Russia,RUS,Amazon,Elevator,-3786.354037019917
2021-08-31,White,White1,Whiteberry,UA,Israel,ISR,Andriod,Elevator,-761.5484831035128
2021-08-31,White,White1,Whiteberry,UA,USA,USA,iOS,Mazemook,-13285.082666100403
2021-08-31,White,White1,Whiteberry,UA,Japan,JPN,Amazon,Mazemook,-565.4332788547152
2021-08-31,White,White1,Whiteberry,UA,China,CHN,Andriod,Mazemook,-1317.6523704305312
2021-08-31,White,White1,Whiteberry,UA,Germany,DEU,iOS,Mazemook,-755.264425233554
2021-08-31,White,White1,Whiteberry,UA,Brazil,BRA,Amazon,Mazemook,-188.56998795859573
2021-08-31,White,White1,Whiteberry,UA,Argentina,ARG,Andriod,Mazemook,-378.5942213677272
2021-08-31,White,White1,Whiteberry,UA,Mexico,MEX,iOS,Mazemook,-567.9942284799092
2021-08-31,White,White1,Whiteberry,UA,Austria,AUT,Amazon,Mazemook,-376.00690968659006
2021-08-31,White,White1,Whiteberry,UA,France,FRA,Andriod,Mazemook,-377.0927959631338
2021-08-31,White,White1,Whiteberry,UA,Russia,RUS,iOS,Mazemook,-946.0117866928138
2021-08-31,White,White1,Whiteberry,UA,Israel,ISR,Amazon,Mazemook,-190.13655406263214
2021-09-30,White,White1,Whiteberry,UA,USA,USA,Andriod,MoogleAds,-91794.64945455143
2021-09-30,White,White1,Whiteberry,UA,Japan,JPN,iOS,MoogleAds,-3915.893497242051
2021-09-30,White,White1,Whiteberry,UA,China,CHN,Amazon,MoogleAds,-9073.373991445276
2021-09-30,White,White1,Whiteberry,UA,Germany,DEU,Andriod,MoogleAds,-5230.34481276235
2021-09-30,White,White1,Whiteberry,UA,Brazil,BRA,iOS,MoogleAds,-1302.6233930246274
2021-09-30,White,White1,Whiteberry,UA,Argentina,ARG,Amazon,MoogleAds,-2600.5004503189225
2021-09-30,White,White1,Whiteberry,UA,Mexico,MEX,Andriod,MoogleAds,-3920.788099288431
2021-09-30,White,White1,Whiteberry,UA,Austria,AUT,iOS,MoogleAds,-2611.0316881880144
2021-09-30,White,White1,Whiteberry,UA,France,FRA,Amazon,MoogleAds,-2592.6275599063065
2021-09-30,White,White1,Whiteberry,UA,Russia,RUS,Andriod,MoogleAds,-6518.66651218483
2021-09-30,White,White1,Whiteberry,UA,Israel,ISR,iOS,MoogleAds,-1297.5307040972427
2021-09-30,White,White1,Whiteberry,UA,USA,USA,Amazon,Elevator,-73234.07514966284
2021-09-30,White,White1,Whiteberry,UA,Japan,JPN,Andriod,Elevator,-3120.480691137133
2021-09-30,White,White1,Whiteberry,UA,China,CHN,iOS,Elevator,-7338.641299237652
2021-09-30,White,White1,Whiteberry,UA,Germany,DEU,Amazon,Elevator,-4169.173811989269
2021-09-30,White,White1,Whiteberry,UA,Brazil,BRA,Andriod,Elevator,-1049.5478007774368
2021-09-30,White,White1,Whiteberry,UA,Argentina,ARG,iOS,Elevator,-2079.1438070289446
2021-09-30,White,White1,Whiteberry,UA,Mexico,MEX,Amazon,Elevator,-3109.3861455388455
2021-09-30,White,White1,Whiteberry,UA,Austria,AUT,Andriod,Elevator,-2086.6164497835734
2021-09-30,White,White1,Whiteberry,UA,France,FRA,iOS,Elevator,-2072.0922259766967
2021-09-30,White,White1,Whiteberry,UA,Russia,RUS,Amazon,Elevator,-5197.460909298759
2021-09-30,White,White1,Whiteberry,UA,Israel,ISR,Andriod,Elevator,-1040.621591271678
2021-09-30,White,White1,Whiteberry,UA,USA,USA,iOS,Mazemook,-18232.30501608148
2021-09-30,White,White1,Whiteberry,UA,Japan,JPN,Amazon,Mazemook,-779.276217965901
2021-09-30,White,White1,Whiteberry,UA,China,CHN,Andriod,Mazemook,-1835.612594275863
2021-09-30,White,White1,Whiteberry,UA,Germany,DEU,iOS,Mazemook,-1037.1786537482726
2021-09-30,White,White1,Whiteberry,UA,Brazil,BRA,Amazon,Mazemook,-262.1544137558959
2021-09-30,White,White1,Whiteberry,UA,Argentina,ARG,Andriod,Mazemook,-517.7947574408788
2021-09-30,White,White1,Whiteberry,UA,Mexico,MEX,iOS,Mazemook,-783.6835892488174
2021-09-30,White,White1,Whiteberry,UA,Austria,AUT,Amazon,Mazemook,-521.6555156702019
2021-09-30,White,White1,Whiteberry,UA,France,FRA,Andriod,Mazemook,-519.1330702687926
2021-09-30,White,White1,Whiteberry,UA,Russia,RUS,iOS,Mazemook,-1311.5961617252478
2021-09-30,White,White1,Whiteberry,UA,Israel,ISR,Amazon,Mazemook,-259.8932395445056
2021-10-31,White,White1,Whiteberry,UA,USA,USA,Andriod,MoogleAds,-63360.89165867732
2021-10-31,White,White1,Whiteberry,UA,Japan,JPN,iOS,MoogleAds,-2704.5210279115595
2021-10-31,White,White1,Whiteberry,UA,China,CHN,Amazon,MoogleAds,-6369.577148355184
2021-10-31,White,White1,Whiteberry,UA,Germany,DEU,Andriod,MoogleAds,-3623.8777722760265
2021-10-31,White,White1,Whiteberry,UA,Brazil,BRA,iOS,MoogleAds,-911.4783112910866
2021-10-31,White,White1,Whiteberry,UA,Argentina,ARG,Amazon,MoogleAds,-1813.5615198642738
2021-10-31,White,White1,Whiteberry,UA,Mexico,MEX,Andriod,MoogleAds,-2735.552364433332
2021-10-31,White,White1,Whiteberry,UA,Austria,AUT,iOS,MoogleAds,-1808.2648396351294
2021-10-31,White,White1,Whiteberry,UA,France,FRA,Amazon,MoogleAds,-1824.507683444007
2021-10-31,White,White1,Whiteberry,UA,Russia,RUS,Andriod,MoogleAds,-4526.278110309396
2021-10-31,White,White1,Whiteberry,UA,Israel,ISR,iOS,MoogleAds,-907.1603078068024
2021-10-31,White,White1,Whiteberry,UA,USA,USA,Amazon,Elevator,-50508.1710496235
2021-10-31,White,White1,Whiteberry,UA,Japan,JPN,Andriod,Elevator,-2178.492351013465
2021-10-31,White,White1,Whiteberry,UA,China,CHN,iOS,Elevator,-5095.377252516785
2021-10-31,White,White1,Whiteberry,UA,Germany,DEU,Amazon,Elevator,-2914.481880871358
2021-10-31,White,White1,Whiteberry,UA,Brazil,BRA,Andriod,Elevator,-724.3545774547122
2021-10-31,White,White1,Whiteberry,UA,Argentina,ARG,iOS,Elevator,-1453.6301214960185
2021-10-31,White,White1,Whiteberry,UA,Mexico,MEX,Amazon,Elevator,-2164.653389446323
2021-10-31,White,White1,Whiteberry,UA,Austria,AUT,Andriod,Elevator,-1449.4407888612739
2021-10-31,White,White1,Whiteberry,UA,France,FRA,iOS,Elevator,-1453.2331164573638
2021-10-31,White,White1,Whiteberry,UA,Russia,RUS,Amazon,Elevator,-3608.791575275403
2021-10-31,White,White1,Whiteberry,UA,Israel,ISR,Andriod,Elevator,-727.7172065260394
2021-10-31,White,White1,Whiteberry,UA,USA,USA,iOS,Mazemook,-12630.682322544064
2021-10-31,White,White1,Whiteberry,UA,Japan,JPN,Amazon,Mazemook,-543.838119700675
2021-10-31,White,White1,Whiteberry,UA,China,CHN,Andriod,Mazemook,-1267.21593988403
2021-10-31,White,White1,Whiteberry,UA,Germany,DEU,iOS,Mazemook,-722.5019104496646
2021-10-31,White,White1,Whiteberry,UA,Brazil,BRA,Amazon,Mazemook,-180.9702515767069
2021-10-31,White,White1,Whiteberry,UA,Argentina,ARG,Andriod,Mazemook,-361.10006277453124
2021-10-31,White,White1,Whiteberry,UA,Mexico,MEX,iOS,Mazemook,-547.1236699717432
2021-10-31,White,White1,Whiteberry,UA,Austria,AUT,Amazon,Mazemook,-363.29211929650637
2021-10-31,White,White1,Whiteberry,UA,France,FRA,Andriod,Mazemook,-360.94025569209157
2021-10-31,White,White1,Whiteberry,UA,Russia,RUS,iOS,Mazemook,-900.4782564218128
2021-10-31,White,White1,Whiteberry,UA,Israel,ISR,Amazon,Mazemook,-182.06475645224168
2021-11-30,White,White1,Whiteberry,UA,USA,USA,Andriod,MoogleAds,-147824.1909933946
2021-11-30,White,White1,Whiteberry,UA,Japan,JPN,iOS,MoogleAds,-6329.7723178206115
2021-11-30,White,White1,Whiteberry,UA,China,CHN,Amazon,MoogleAds,-14789.08107146722
2021-11-30,White,White1,Whiteberry,UA,Germany,DEU,Andriod,MoogleAds,-8496.160389635372
2021-11-30,White,White1,Whiteberry,UA,Brazil,BRA,iOS,MoogleAds,-2106.904870586747
2021-11-30,White,White1,Whiteberry,UA,Argentina,ARG,Amazon,MoogleAds,-4232.402832162788
2021-11-30,White,White1,Whiteberry,UA,Mexico,MEX,Andriod,MoogleAds,-6308.3132368830575
2021-11-30,White,White1,Whiteberry,UA,Austria,AUT,iOS,MoogleAds,-4223.762163668379
2021-11-30,White,White1,Whiteberry,UA,France,FRA,Amazon,MoogleAds,-4245.568469214563
2021-11-30,White,White1,Whiteberry,UA,Russia,RUS,Andriod,MoogleAds,-10543.059311530518
2021-11-30,White,White1,Whiteberry,UA,Israel,ISR,iOS,MoogleAds,-2114.9918647088393
2021-11-30,White,White1,Whiteberry,UA,USA,USA,Amazon,Elevator,-118387.30516950453
2021-11-30,White,White1,Whiteberry,UA,Japan,JPN,Andriod,Elevator,-5093.84674676999
2021-11-30,White,White1,Whiteberry,UA,China,CHN,iOS,Elevator,-11815.172324802574
2021-11-30,White,White1,Whiteberry,UA,Germany,DEU,Amazon,Elevator,-6762.0843989477835
2021-11-30,White,White1,Whiteberry,UA,Brazil,BRA,Andriod,Elevator,-1685.2758895772085
2021-11-30,White,White1,Whiteberry,UA,Argentina,ARG,iOS,Elevator,-3392.8287343284223
2021-11-30,White,White1,Whiteberry,UA,Mexico,MEX,Amazon,Elevator,-5086.882781417919
2021-11-30,White,White1,Whiteberry,UA,Austria,AUT,Andriod,Elevator,-3371.5639050915875
2021-11-30,White,White1,Whiteberry,UA,France,FRA,iOS,Elevator,-3376.2349918367067
2021-11-30,White,White1,Whiteberry,UA,Russia,RUS,Amazon,Elevator,-8477.533244771785
2021-11-30,White,White1,Whiteberry,UA,Israel,ISR,Andriod,Elevator,-1684.9543031862906
2021-11-30,White,White1,Whiteberry,UA,USA,USA,iOS,Mazemook,-29474.733857587104
2021-11-30,White,White1,Whiteberry,UA,Japan,JPN,Amazon,Mazemook,-1258.2768479943759
2021-11-30,White,White1,Whiteberry,UA,China,CHN,Andriod,Mazemook,-2953.7513477233088
2021-11-30,White,White1,Whiteberry,UA,Germany,DEU,iOS,Mazemook,-1685.1960146966035
2021-11-30,White,White1,Whiteberry,UA,Brazil,BRA,Amazon,Mazemook,-422.5734225619783
2021-11-30,White,White1,Whiteberry,UA,Argentina,ARG,Andriod,Mazemook,-838.3701375233036
2021-11-30,White,White1,Whiteberry,UA,Mexico,MEX,iOS,Mazemook,-1263.072896528766
2021-11-30,White,White1,Whiteberry,UA,Austria,AUT,Amazon,Mazemook,-847.186255488079
2021-11-30,White,White1,Whiteberry,UA,France,FRA,Andriod,Mazemook,-841.1328715531405
2021-11-30,White,White1,Whiteberry,UA,Russia,RUS,iOS,Mazemook,-2098.0430483450964
2021-11-30,White,White1,Whiteberry,UA,Israel,ISR,Amazon,Mazemook,-424.8153935387838
2021-12-31,White,White1,Whiteberry,UA,USA,USA,Andriod,MoogleAds,-104651.33999246234
2021-12-31,White,White1,Whiteberry,UA,Japan,JPN,iOS,MoogleAds,-4514.060277470003
2021-12-31,White,White1,Whiteberry,UA,China,CHN,Amazon,MoogleAds,-10528.270508267828
2021-12-31,White,White1,Whiteberry,UA,Germany,DEU,Andriod,MoogleAds,-6019.211271883738
2021-12-31,White,White1,Whiteberry,UA,Brazil,BRA,iOS,MoogleAds,-1495.84541371387
2021-12-31,White,White1,Whiteberry,UA,Argentina,ARG,Amazon,MoogleAds,-2996.299709343606
2021-12-31,White,White1,Whiteberry,UA,Mexico,MEX,Andriod,MoogleAds,-4499.125548147955
2021-12-31,White,White1,Whiteberry,UA,Austria,AUT,iOS,MoogleAds,-3023.045615212283
2021-12-31,White,White1,Whiteberry,UA,France,FRA,Amazon,MoogleAds,-2983.678603843906
2021-12-31,White,White1,Whiteberry,UA,Russia,RUS,Andriod,MoogleAds,-7527.667236940166
2021-12-31,White,White1,Whiteberry,UA,Israel,ISR,iOS,MoogleAds,-1502.6740485691398
2021-12-31,White,White1,Whiteberry,UA,USA,USA,Amazon,Elevator,-83768.39253904193
2021-12-31,White,White1,Whiteberry,UA,Japan,JPN,Andriod,Elevator,-3588.6458603492924
2021-12-31,White,White1,Whiteberry,UA,China,CHN,iOS,Elevator,-8432.034693003538
2021-12-31,White,White1,Whiteberry,UA,Germany,DEU,Amazon,Elevator,-4815.582241443009
2021-12-31,White,White1,Whiteberry,UA,Brazil,BRA,Andriod,Elevator,-1198.641855489275
2021-12-31,White,White1,Whiteberry,UA,Argentina,ARG,iOS,Elevator,-2388.6978592343976
2021-12-31,White,White1,Whiteberry,UA,Mexico,MEX,Amazon,Elevator,-3615.088208558258
2021-12-31,White,White1,Whiteberry,UA,Austria,AUT,Andriod,Elevator,-2410.928983986176
2021-12-31,White,White1,Whiteberry,UA,France,FRA,iOS,Elevator,-2401.3208784694802
2021-12-31,White,White1,Whiteberry,UA,Russia,RUS,Amazon,Elevator,-5982.298331460482
2021-12-31,White,White1,Whiteberry,UA,Israel,ISR,Andriod,Elevator,-1204.5561238991072
2021-12-31,White,White1,Whiteberry,UA,USA,USA,iOS,Mazemook,-21146.46318705963
2021-12-31,White,White1,Whiteberry,UA,Japan,JPN,Amazon,Mazemook,-905.4601201064085
2021-12-31,White,White1,Whiteberry,UA,China,CHN,Andriod,Mazemook,-2113.9998983960268
2021-12-31,White,White1,Whiteberry,UA,Germany,DEU,iOS,Mazemook,-1196.5770275564812
2021-12-31,White,White1,Whiteberry,UA,Brazil,BRA,Amazon,Mazemook,-299.77540157135934
2021-12-31,White,White1,Whiteberry,UA,Argentina,ARG,Andriod,Mazemook,-603.8100471436238
2021-12-31,White,White1,Whiteberry,UA,Mexico,MEX,iOS,Mazemook,-900.2013832666235
2021-12-31,White,White1,Whiteberry,UA,Austria,AUT,Amazon,Mazemook,-600.221782387053
2021-12-31,White,White1,Whiteberry,UA,France,FRA,Andriod,Mazemook,-603.5690471324385
2021-12-31,White,White1,Whiteberry,UA,Russia,RUS,iOS,Mazemook,-1499.620151084676
2021-12-31,White,White1,Whiteberry,UA,Israel,ISR,Amazon,Mazemook,-301.4057213197465
2021-01-31,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-38634.6614647551
2021-01-31,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-30485.606641258844
2021-01-31,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-7571.478004411517
2021-02-28,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-73729.39883224694
2021-02-28,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-59655.40358684048
2021-02-28,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-14870.681993671671
2021-03-31,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-64467.74257286812
2021-03-31,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-50998.75376891731
2021-03-31,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-12881.533057255425
2021-04-30,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-41045.51312388454
2021-04-30,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-32837.8173653662
2021-04-30,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-8250.849147265324
2021-05-31,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-54161.83905777213
2021-05-31,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-43447.44165206361
2021-05-31,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-10922.964655949996
2021-06-30,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-71762.47530853027
2021-06-30,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-57564.8598806846
2021-06-30,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-14689.86796947002
2021-07-31,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-62251.9070141142
2021-07-31,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-49359.00439460428
2021-07-31,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-12427.030545193013
2021-08-31,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-34573.83011919038
2021-08-31,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-27116.988806956368
2021-08-31,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-6795.659951480532
2021-09-30,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-47669.84248733403
2021-09-30,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-38202.15571529803
2021-09-30,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-9505.984405941133
2021-10-31,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-32857.45197811704
2021-10-31,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-25878.41469728685
2021-10-31,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-6577.553628460746
2021-11-30,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-76561.49426114275
2021-11-30,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-60763.70030809498
2021-11-30,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-15243.352516137758
2021-12-31,White,White1,Whiteberry,Salaries,USA,USA,,Dev_USA,-53653.418486592345
2021-12-31,White,White1,Whiteberry,Salaries,Belgium,BEL,,Dev_Belgium,-43261.44817621525
2021-12-31,White,White1,Whiteberry,Salaries,France,FRA,,Dev_France,-10719.1287884906
2021-01-31,White,White1,Whitetrash,Mobile IAP,USA,USA,Andriod,Moogle,78750.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Japan,JPN,Andriod,Moogle,3375.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,China,CHN,Andriod,Moogle,7875.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Germany,DEU,Andriod,Moogle,4500.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Brazil,BRA,Andriod,Moogle,1125.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Argentina,ARG,Andriod,Moogle,2250.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Mexico,MEX,Andriod,Moogle,3375.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Austria,AUT,Andriod,Moogle,2250.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,France,FRA,Andriod,Moogle,2250.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Russia,RUS,Andriod,Moogle,5625.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Israel,ISR,Andriod,Moogle,1125.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,USA,USA,iOS,Banana Store,63000.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Japan,JPN,iOS,Banana Store,2700.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,China,CHN,iOS,Banana Store,6300.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Germany,DEU,iOS,Banana Store,3600.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Brazil,BRA,iOS,Banana Store,900.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Argentina,ARG,iOS,Banana Store,1800.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Mexico,MEX,iOS,Banana Store,2700.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Austria,AUT,iOS,Banana Store,1800.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,France,FRA,iOS,Banana Store,1800.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Russia,RUS,iOS,Banana Store,4500.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Israel,ISR,iOS,Banana Store,900.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,USA,USA,Amazon,Mamazon,15750.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Japan,JPN,Amazon,Mamazon,675.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,China,CHN,Amazon,Mamazon,1575.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Germany,DEU,Amazon,Mamazon,900.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Brazil,BRA,Amazon,Mamazon,225.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Argentina,ARG,Amazon,Mamazon,450.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Mexico,MEX,Amazon,Mamazon,675.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Austria,AUT,Amazon,Mamazon,450.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,France,FRA,Amazon,Mamazon,450.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Russia,RUS,Amazon,Mamazon,1125.0
2021-01-31,White,White1,Whitetrash,Mobile IAP,Israel,ISR,Amazon,Mamazon,225.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,USA,USA,Andriod,Moogle,153037.5
2021-02-28,White,White1,Whitetrash,Mobile IAP,Japan,JPN,Andriod,Moogle,6558.75
2021-02-28,White,White1,Whitetrash,Mobile IAP,China,CHN,Andriod,Moogle,15303.75
2021-02-28,White,White1,Whitetrash,Mobile IAP,Germany,DEU,Andriod,Moogle,8745.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Brazil,BRA,Andriod,Moogle,2186.25
2021-02-28,White,White1,Whitetrash,Mobile IAP,Argentina,ARG,Andriod,Moogle,4372.5
2021-02-28,White,White1,Whitetrash,Mobile IAP,Mexico,MEX,Andriod,Moogle,6558.75
2021-02-28,White,White1,Whitetrash,Mobile IAP,Austria,AUT,Andriod,Moogle,4372.5
2021-02-28,White,White1,Whitetrash,Mobile IAP,France,FRA,Andriod,Moogle,4372.5
2021-02-28,White,White1,Whitetrash,Mobile IAP,Russia,RUS,Andriod,Moogle,10931.25
2021-02-28,White,White1,Whitetrash,Mobile IAP,Israel,ISR,Andriod,Moogle,2186.25
2021-02-28,White,White1,Whitetrash,Mobile IAP,USA,USA,iOS,Banana Store,122430.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Japan,JPN,iOS,Banana Store,5247.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,China,CHN,iOS,Banana Store,12243.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Germany,DEU,iOS,Banana Store,6996.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Brazil,BRA,iOS,Banana Store,1749.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Argentina,ARG,iOS,Banana Store,3498.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Mexico,MEX,iOS,Banana Store,5247.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Austria,AUT,iOS,Banana Store,3498.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,France,FRA,iOS,Banana Store,3498.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Russia,RUS,iOS,Banana Store,8745.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Israel,ISR,iOS,Banana Store,1749.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,USA,USA,Amazon,Mamazon,30607.5
2021-02-28,White,White1,Whitetrash,Mobile IAP,Japan,JPN,Amazon,Mamazon,1311.75
2021-02-28,White,White1,Whitetrash,Mobile IAP,China,CHN,Amazon,Mamazon,3060.75
2021-02-28,White,White1,Whitetrash,Mobile IAP,Germany,DEU,Amazon,Mamazon,1749.0
2021-02-28,White,White1,Whitetrash,Mobile IAP,Brazil,BRA,Amazon,Mamazon,437.25
2021-02-28,White,White1,Whitetrash,Mobile IAP,Argentina,ARG,Amazon,Mamazon,874.5
2021-02-28,White,White1,Whitetrash,Mobile IAP,Mexico,MEX,Amazon,Mamazon,1311.75
2021-02-28,White,White1,Whitetrash,Mobile IAP,Austria,AUT,Amazon,Mamazon,874.5
2021-02-28,White,White1,Whitetrash,Mobile IAP,France,FRA,Amazon,Mamazon,874.5
2021-02-28,White,White1,Whitetrash,Mobile IAP,Russia,RUS,Amazon,Mamazon,2186.25
2021-02-28,White,White1,Whitetrash,Mobile IAP,Israel,ISR,Amazon,Mamazon,437.25
2021-03-31,White,White1,Whitetrash,Mobile IAP,USA,USA,Andriod,Moogle,131125.05
2021-03-31,White,White1,Whitetrash,Mobile IAP,Japan,JPN,Andriod,Moogle,5619.6449999999995
2021-03-31,White,White1,Whitetrash,Mobile IAP,China,CHN,Andriod,Moogle,13112.505000000001
2021-03-31,White,White1,Whitetrash,Mobile IAP,Germany,DEU,Andriod,Moogle,7492.86
2021-03-31,White,White1,Whitetrash,Mobile IAP,Brazil,BRA,Andriod,Moogle,1873.215
2021-03-31,White,White1,Whitetrash,Mobile IAP,Argentina,ARG,Andriod,Moogle,3746.43
